distrito_cod;setor_cod;quadra_cod;lote_cod;unidade;matricula;ocupacao;patrimonio;muro;passeio;topografia;area_total;fracao_ideal;pedologia;isencao_iptu;isencao_taxas;valor_venal_informado;valor_venal_2020
1;5;48;82;1;;Construido;Particular;Sim;Não;;137,62;;;Tributável;Tributável;;14.717,79
1;5;48;106;1;;Construido;Particular;Sim;Não;;153,56;;;Tributável;Tributável;;31.039,88
1;5;48;116;1;;Construido;Particular;Sim;Não;;147,74;;;Tributável;Tributável;;22.708,56
1;5;50;151;2;;Construido;Particular;Sim;Sim;;163,56;;;Tributável;Tributável;;6.929,89
1;5;50;175;2;;Construido;Particular;Sim;Sim;;234,97;;;Tributável;Tributável;;22.681,68
1;5;51;13;1;;Construido;Particular;Sim;Sim;;259,98;;;Tributável;Tributável;;26.740,73
1;5;51;22;1;;Construido;Particular;Sim;Sim;;189,4;;;Tributável;Tributável;;20.773,08
1;5;51;56;1;;Construido;Público;Sim;Sim;;307,45;;;Tributável;Tributável;;33.399,41
1;5;51;220;1;;Construido;Particular;Sim;Sim;;146,95;;;Tributável;Tributável;;14.156,35
1;5;51;256;2;;Construido;Particular;Sim;Sim;;185;;;Tributável;Tributável;;13.660,77
1;5;52;10;1;;Construido;Particular;Sim;Sim;;184,15;;;Tributável;Tributável;;56.716,91
1;5;52;16;2;;Construido;Particular;Sim;Sim;;314,31;;;Tributável;Tributável;;32.394,56
1;5;52;20;1;;Construido;Particular;Sim;Sim;;212,27;;;Tributável;Tributável;;12.212,75
1;5;52;20;2;;Construido;Particular;Sim;Sim;;212,27;;;Tributável;Tributável;;28.806,05
1;5;52;46;2;;Construido;Particular;Sim;Sim;;163,97;;;Tributável;Tributável;;11.521,79
1;5;52;56;2;;Construido;Particular;Sim;Sim;;312,12;;;Tributável;Tributável;;24.253,47
1;5;52;62;1;;Construido;Particular;Sim;Sim;;176,92;;;Tributável;Tributável;;3.475,49
1;5;52;62;2;;Construido;Particular;Sim;Sim;;176,92;;;Tributável;Tributável;;5.078,65
1;5;52;72;1;;Construido;Particular;Sim;Sim;;164,64;;;Tributável;Tributável;;15.056,96
1;5;52;82;1;;Construido;Particular;Sim;Sim;;145,54;;;Tributável;Tributável;;35.954,52
1;5;52;92;1;;Construido;Particular;Sim;Sim;;157,99;;;Tributável;Tributável;;19.134,78
1;5;52;131;1;;Construido;Particular;Sim;Sim;;164,56;;;Tributável;Tributável;;23.625,92
1;5;52;138;2;;Construido;Particular;Sim;Sim;;221,57;;;Tributável;Tributável;;5.965,84
1;5;52;232;1;;Construido;Particular;Sim;Sim;;154,08;;;Tributável;Tributável;;14.816,35
1;5;52;250;2;;Construido;Particular;Sim;Sim;;170,43;;;Tributável;Tributável;;91.801,47
1;5;52;250;3;;Construido;Particular;Sim;Sim;;170,43;;;Tributável;Tributável;;7.442,36
1;5;52;256;1;;Construido;Particular;Sim;Sim;;324,82;;;Tributável;Tributável;;19.445,26
1;5;52;268;2;;Construido;Particular;Sim;Sim;;159,28;;;Isento;Isento;;5.780,75
1;5;52;277;1;;Construido;Particular;Sim;Sim;;153,28;;;Tributável;Tributável;;17.923,11
1;5;52;277;2;;Construido;Particular;Sim;Sim;;153,28;;;Tributável;Tributável;;4.738,09
1;5;52;303;2;;Construido;Particular;Sim;Sim;;156;;;Tributável;Tributável;;13.614,77
1;5;52;303;3;;Construido;Particular;Sim;Sim;;156;;;Tributável;Tributável;;6.653,51
1;5;52;389;2;;Construido;Particular;Sim;Sim;;220,22;;;Tributável;Tributável;;10.401,47
1;5;52;458;2;;Construido;Particular;Sim;Sim;;161,61;;;Tributável;Tributável;;34.029,67
1;5;52;458;3;;Construido;Particular;Sim;Sim;;161,61;;;Tributável;Tributável;;17.568,32
1;5;53;64;1;;Construido;Particular;Sim;Sim;;209,21;;;Tributável;Tributável;;31.759,69
1;5;53;64;2;;Construido;Particular;Sim;Sim;;209,21;;;Isento;Isento;;3.758,05
1;5;53;64;3;;Construido;Particular;Sim;Sim;;209,21;;;Tributável;Tributável;;7.509,59
1;5;53;74;1;;Construido;Particular;Sim;Sim;;151,31;;;Tributável;Tributável;;22.086,26
1;5;53;74;2;;Construido;Particular;Sim;Sim;;151,31;;;Tributável;Tributável;;7.702,80
1;5;53;84;1;;Construido;Particular;Sim;Sim;;168,91;;;Tributável;Tributável;;19.928,49
1;5;53;119;1;;Construido;Particular;Sim;Sim;;162,99;;;Tributável;Tributável;;48.569,56
1;5;53;163;1;;Construido;Particular;Sim;Sim;;119,92;;;Tributável;Tributável;;8.255,66
1;5;53;194;1;;Construido;Particular;Sim;Sim;;199,52;;;Tributável;Tributável;;8.380,05
1;5;53;194;2;;Construido;Particular;Sim;Sim;;199,52;;;Tributável;Tributável;;20.839,22
1;5;53;200;2;;Construido;Particular;Sim;Sim;;279,12;;;Tributável;Tributável;;14.998,21
1;5;53;200;3;;Construido;Particular;Sim;Sim;;279,12;;;Tributável;Tributável;;23.654,15
1;5;53;200;4;;Construido;Particular;Sim;Sim;;279,12;;;Tributável;Tributável;;7.859,82
1;5;53;212;1;;Construido;Particular;Sim;Sim;;186,28;;;Tributável;Tributável;;30.477,82
1;5;53;226;1;;Construido;Particular;Sim;Sim;;174,07;;;Tributável;Tributável;;14.275,86
1;5;53;274;1;;Construido;Particular;Sim;Sim;;372,53;;;Tributável;Tributável;;30.693,21
1;5;53;274;2;;Construido;Particular;Sim;Sim;;372,53;;;Tributável;Tributável;;10.490,06
1;5;53;274;3;;Construido;Particular;Sim;Sim;;372,53;;;Tributável;Tributável;;7.848,08
1;5;54;79;2;;Construido;Particular;Sim;Sim;;250;;;Tributável;Tributável;;24.804,10
1;5;54;101;2;;Construido;Particular;Sim;Sim;;130,16;;;Tributável;Tributável;;16.636,96
1;5;54;134;3;;Construido;Particular;Sim;Sim;;516,51;;;Tributável;Tributável;;10.705,57
1;5;56;14;1;;Construido;Particular;Sim;Sim;;178,63;;;Tributável;Tributável;;23.879,09
1;5;56;23;1;;Construido;Particular;Sim;Sim;;138,65;;;Tributável;Tributável;;19.425,47
1;5;56;32;1;;Construido;Particular;Sim;Sim;;165;;;Tributável;Tributável;;8.877,50
1;5;56;32;2;;Construido;Particular;Sim;Sim;;165;;;Tributável;Tributável;;14.751,37
1;5;56;59;1;;Construido;Particular;Sim;Sim;;259,68;;;Tributável;Tributável;;10.651,78
1;5;56;59;2;;Construido;Particular;Sim;Sim;;259,68;;;Tributável;Tributável;;18.446,77
1;5;56;89;1;;Construido;Particular;Sim;Sim;;174,24;;;Tributável;Tributável;;33.649,85
1;5;56;101;1;;Construido;Particular;Sim;Sim;;207,9;;;Tributável;Tributável;;15.113,29
1;5;56;110;1;;Construido;Particular;Sim;Sim;;157,57;;;Tributável;Tributável;;8.996,13
1;5;56;123;1;;Construido;Particular;Sim;Sim;;224,27;;;Tributável;Tributável;;22.914,60
1;5;56;123;2;;Construido;Particular;Sim;Sim;;224,27;;;Tributável;Tributável;;30.114,87
1;5;56;123;3;;Construido;Público;Sim;Sim;;224,27;;;Tributável;Tributável;;5.796,95
1;5;56;133;1;;Construido;Particular;Sim;Sim;;257,62;;;Tributável;Tributável;;17.062,25
1;5;56;133;2;;Construido;Particular;Sim;Sim;;257,62;;;Tributável;Tributável;;16.437,98
1;5;56;155;1;;Construido;Particular;Sim;Sim;;215,84;;;Tributável;Tributável;;27.066,19
1;5;56;163;1;;Construido;Particular;Sim;Sim;;158,38;;;Tributável;Tributável;;24.891,90
1;5;56;205;1;;Construido;Particular;Sim;Sim;;82,05;;;Tributável;Tributável;;46.387,19
1;5;56;205;2;;Construido;Particular;Sim;Sim;;82,05;;;Tributável;Tributável;;23.745,42
1;5;57;37;1;;Construido;Particular;Sim;Sim;;138,95;;;Tributável;Tributável;;11.081,19
1;5;57;47;1;;Construido;Particular;Sim;Sim;;171,69;;;Tributável;Tributável;;33.346,04
1;5;57;61;1;;Construido;Particular;Sim;Sim;;146,08;;;Tributável;Tributável;;22.362,36
1;5;57;72;1;;Construido;Particular;Sim;Sim;;150,47;;;Tributável;Tributável;;41.264,28
1;5;57;96;1;;Construido;Particular;Sim;Sim;;131,37;;;Tributável;Tributável;;18.312,58
1;5;57;109;1;;Construido;Particular;Sim;Sim;;190,1;;;Tributável;Tributável;;37.734,98
1;5;57;161;1;;Construido;Particular;Sim;Sim;;156,32;;;Tributável;Tributável;;21.797,60
1;5;51;188;2;;Construido;Particular;Sim;Sim;;173,89;;;Tributável;Tributável;;21.758,41
1;5;57;190;1;;Construido;Particular;Sim;Sim;;167,63;;;Tributável;Tributável;;16.335,56
1;5;57;200;1;;Construido;Particular;Sim;Sim;;101,03;;;Tributável;Tributável;;16.339,44
1;5;57;230;1;;Construido;Particular;Sim;Sim;;119,14;;;Tributável;Tributável;;38.672,11
1;5;57;247;1;;Construido;Particular;Sim;Sim;;226,1;;;Tributável;Tributável;;53.282,50
1;5;58;19;1;;Construido;Particular;Sim;Sim;;167,82;;;Tributável;Tributável;;16.196,68
1;5;58;93;1;;Não Edificado;Particular;Sim;Sim;;323,2;;;Tributável;Tributável;;18.735,90
1;5;58;109;1;;Não Edificado;Particular;Sim;Sim;;221,44;;;Tributável;Tributável;;12.836,88
1;5;60;15;1;;Construido;Particular;Sim;Sim;;236,91;;;Tributável;Tributável;;23.138,99
1;5;60;25;1;;Construido;Particular;Sim;Sim;;111,07;;;Tributável;Tributável;;42.645,20
1;5;60;35;1;;Construido;Particular;Sim;Sim;;140,15;;;Tributável;Tributável;;16.499,70
1;5;60;86;1;;Não Edificado;Particular;Sim;Sim;;77,35;;;Isento;Isento;;1.448,83
1;5;60;102;1;;Construido;Público;Sim;Sim;;540;;;Tributável;Tributável;;59.526,84
1;5;60;111;1;;Construido;Particular;Sim;Sim;;232,35;;;Tributável;Tributável;;30.421,61
1;5;60;122;1;;Construido;Particular;Sim;Sim;;240,2;;;Tributável;Tributável;;15.929,14
1;5;60;144;1;;Construido;Particular;Sim;Sim;;150,23;;;Tributável;Tributável;;23.017,62
1;5;60;154;1;;Construido;Particular;Sim;Sim;;150;;;Tributável;Tributável;;14.466,33
1;5;60;175;1;;Construido;Particular;Sim;Sim;;211,91;;;Tributável;Tributável;;36.049,97
1;6;2;72;2;;Construido;Particular;Sim;Sim;;107,66;;;Tributável;Tributável;;43.056,94
1;6;2;109;2;;Construido;Particular;Sim;Sim;;198,69;;;Tributável;Tributável;;59.280,23
1;6;2;141;2;;Construido;Particular;Sim;Sim;;94,79;;;Tributável;Tributável;;99.547,32
1;6;2;406;3;;Construido;Particular;Sim;Sim;;690,4;;;Tributável;Tributável;;56.858,78
1;6;2;407;2;;Construido;Particular;Sim;Sim;;170,71;;;Tributável;Tributável;;26.777,13
1;6;2;564;3;;Construido;Particular;Sim;Sim;;1.553,20;;;Tributável;Tributável;;67.137,55
1;6;2;856;2;;Construido;Particular;Sim;Sim;;345;;;Tributável;Tributável;;29.376,03
1;6;2;997;3;;Construido;Particular;Sim;Sim;;1.399,90;;;Tributável;Tributável;;38.834,61
1;6;2;1065;3;;Construido;Particular;Sim;Sim;;1.035,00;;;Tributável;Tributável;;9.722,67
1;6;2;1065;4;;Construido;Particular;Sim;Sim;;1.035,00;;;Tributável;Tributável;;26.087,11
1;6;2;1086;3;;Construido;Particular;Sim;Sim;;886;;;Tributável;Tributável;;9.364,51
1;6;2;1096;2;;Construido;Particular;Sim;Sim;;133,85;;;Tributável;Tributável;;28.283,13
1;6;2;1237;2;;Construido;Particular;Sim;Sim;;938;;;Tributável;Tributável;;40.094,17
1;6;2;1276;2;;Construido;Particular;Sim;Sim;;796;;;Tributável;Tributável;;40.543,23
1;6;2;1343;2;;Construido;Particular;Sim;Sim;;590,97;;;Tributável;Tributável;;20.944,65
1;6;2;1348;3;;Construido;Particular;Sim;Sim;;620;;;Tributável;Tributável;;30.709,52
1;6;2;1348;4;;Construido;Particular;Sim;Sim;;620;;;Tributável;Tributável;;10.250,44
1;6;4;74;2;;Construido;Particular;Sim;Sim;;299,75;;;Tributável;Tributável;;75.718,33
1;6;4;74;3;;Construido;Particular;Sim;Sim;;299,75;;;Tributável;Tributável;;32.548,81
1;6;5;17;2;;Construido;Particular;Sim;Sim;;333,45;;;Tributável;Tributável;;14.403,42
1;6;5;17;3;;Construido;Particular;Sim;Sim;;333,45;;;Tributável;Tributável;;18.372,78
1;6;5;32;3;;Construido;Particular;Sim;Sim;;291,75;;;Tributável;Tributável;;9.001,48
1;6;5;304;2;;Construido;Particular;Sim;Sim;;221,31;;;Tributável;Tributável;;19.146,83
1;6;6;70;3;;Construido;Particular;Sim;Sim;;239,76;;;Tributável;Tributável;;20.659,37
1;6;6;169;3;;Construido;Particular;Sim;Sim;;202,21;;;Tributável;Tributável;;26.851,19
1;6;6;169;4;;Construido;Particular;Sim;Sim;;202,21;;;Isento;Isento;;11.508,29
1;6;7;30;2;;Construido;Particular;Sim;Sim;;252,38;;;Tributável;Tributável;;35.606,02
1;6;7;58;2;;Construido;Particular;Sim;Sim;;386,25;;;Tributável;Tributável;;7.118,53
1;6;7;160;1;;Construido;Particular;Sim;Sim;;83,08;;;Tributável;Tributável;;13.471,24
1;6;7;187;2;;Construido;Particular;Sim;Sim;;110,77;;;Tributável;Tributável;;9.238,84
1;6;7;187;3;;Construido;Particular;Sim;Sim;;110,77;;;Tributável;Tributável;;11.933,85
1;6;7;237;3;;Construido;Particular;Sim;Sim;;187,24;;;Tributável;Tributável;;30.486,98
1;6;7;237;4;;Construido;Particular;Sim;Sim;;187,24;;;Tributável;Tributável;;75.442,06
1;6;7;294;3;;Construido;Particular;Sim;Sim;;1.371,55;;;Tributável;Tributável;;77.690,39
1;6;7;294;4;;Construido;Particular;Sim;Sim;;1.371,55;;;Tributável;Tributável;;24.411,41
1;6;8;61;2;;Construido;Particular;Sim;Sim;;542,96;;;Tributável;Tributável;;34.093,05
1;6;8;97;2;;Construido;Particular;Sim;Sim;;302,19;;;Tributável;Tributável;;10.459,32
1;6;8;182;2;;Construido;Particular;Sim;Sim;;174,3;;;Tributável;Tributável;;22.270,66
1;6;8;231;1;;Construido;Particular;Sim;Sim;;142,08;;;Tributável;Tributável;;20.614,97
1;6;8;310;2;;Construido;Particular;Sim;Sim;;463,15;;;Tributável;Tributável;;8.324,35
1;6;9;15;2;;Construido;Particular;Sim;Sim;;390,86;;;Tributável;Tributável;;126.200,42
1;6;9;283;2;;Construido;Particular;Sim;Sim;;221,03;;;Tributável;Tributável;;105.034,24
1;6;9;283;3;;Construido;Particular;Sim;Sim;;135,92;;;Tributável;Tributável;;34.959,07
1;6;9;283;4;;Construido;Particular;Sim;Sim;;109,96;;;Tributável;Tributável;;28.207,76
1;6;9;283;5;;Construido;Particular;Sim;Sim;;129,14;;;Tributável;Tributável;;33.192,46
1;6;9;283;8;;Construido;Particular;Sim;Sim;;254,62;;;Tributável;Tributável;;54.015,17
1;6;9;283;9;;Construido;Particular;Sim;Sim;;612,36;;;Tributável;Tributável;;268.631,56
1;6;10;10;3;;Construido;Particular;Sim;Sim;;484,97;;;Tributável;Tributável;;17.420,92
1;6;11;74;2;;Construido;Particular;Sim;Sim;;264;;;Tributável;Tributável;;40.471,97
1;6;11;234;2;;Construido;Particular;Sim;Sim;;291,36;;;Tributável;Tributável;;5.286,41
1;6;11;236;2;;Construido;Particular;Sim;Sim;;695;;;Tributável;Tributável;;13.732,31
1;6;11;318;2;;Construido;Particular;Sim;Sim;;885;;;Tributável;Tributável;;32.018,72
1;6;11;370;2;;Construido;Particular;Sim;Sim;;482,74;;;Tributável;Tributável;;24.405,95
1;6;11;370;3;;Construido;Particular;Sim;Sim;;482,74;;;Tributável;Tributável;;37.571,42
1;6;11;435;2;;Construido;Particular;Sim;Sim;;440;;;Tributável;Tributável;;21.562,46
1;6;11;440;2;;Construido;Particular;Sim;Sim;;478,88;;;Tributável;Tributável;;195.082,93
1;6;11;444;1;;Construido;Particular;Sim;Sim;;112,95;;;Tributável;Tributável;;6.497,66
1;6;11;768;1;;Construido;Particular;Sim;Sim;;444,88;;;Tributável;Tributável;;33.429,92
1;6;11;915;1;;Construido;Particular;Sim;Sim;;200;;;Isento;Isento;;31.367,90
1;6;12;42;2;;Construido;Particular;Sim;Sim;;446,1;;;Tributável;Tributável;;28.613,80
1;6;12;249;3;;Construido;Particular;Sim;Sim;;596,03;;;Tributável;Tributável;;9.856,57
1;6;14;136;2;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;3;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;4;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;5;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;6;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;7;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;8;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;9;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;10;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;25.689,02
1;6;14;136;11;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;136;12;;Construido;Particular;Sim;Sim;;1.849,90;;;Isento;Isento;;0
1;6;14;276;1;;Construido;Particular;Sim;Sim;;427,39;;;Tributável;Tributável;;21.573,23
1;6;14;296;2;;Construido;Particular;Sim;Sim;;250;;;Tributável;Tributável;;69.896,46
1;6;14;338;4;;Construido;Particular;Sim;Sim;;344,43;;;Tributável;Tributável;;10.589,91
1;6;14;338;5;;Construido;Particular;Sim;Sim;;344,43;;;Tributável;Tributável;;3.593,41
1;6;14;389;2;;Construido;Particular;Sim;Sim;;482;;;Tributável;Tributável;;13.905,25
1;6;14;389;3;;Construido;Particular;Sim;Sim;;482;;;Tributável;Tributável;;20.323,00
1;6;14;423;2;;Construido;Particular;Sim;Sim;;177,71;;;Tributável;Tributável;;6.895,56
1;6;14;561;2;;Construido;Particular;Sim;Sim;;407,07;;;Tributável;Tributável;;73.803,94
1;6;15;137;2;;Construido;Particular;Sim;Sim;;83,48;;;Tributável;Tributável;;7.368,52
1;6;16;32;2;;Construido;Particular;Sim;Sim;;1.736,80;;;Tributável;Tributável;;101.070,87
1;6;16;32;3;;Construido;Particular;Sim;Sim;;1.736,80;;;Tributável;Tributável;;61.718,48
1;6;16;185;3;;Construido;Particular;Sim;Sim;;569,93;;;Tributável;Tributável;;57.866,30
1;6;16;185;4;;Construido;Particular;Sim;Sim;;569,93;;;Tributável;Tributável;;40.805,07
1;6;16;185;5;;Construido;Particular;Sim;Sim;;569,93;;;Tributável;Tributável;;48.526,69
1;6;16;207;3;;Construido;Particular;Sim;Sim;;346,89;;;Tributável;Tributável;;22.225,43
1;6;16;207;4;;Construido;Particular;Sim;Sim;;346,89;;;Tributável;Tributável;;34.923,73
1;6;16;335;2;;Construido;Particular;Sim;Sim;;157,17;;;Tributável;Tributável;;24.544,31
1;6;16;392;3;;Construido;Particular;Sim;Sim;;309,84;;;Tributável;Tributável;;5.103,33
1;6;16;392;4;;Construido;Particular;Sim;Sim;;309,84;;;Tributável;Tributável;;23.031,45
1;6;16;421;1;;Construido;Particular;Sim;Sim;;81,2;;;Tributável;Tributável;;21.788,75
1;6;16;757;2;;Construido;Particular;Sim;Sim;;15.965,84;;;Isento;Tributável;;104.423,62
1;6;17;27;2;;Construido;Particular;Sim;Sim;;153,38;;;Tributável;Tributável;;22.081,85
1;6;17;62;4;;Construido;Particular;Sim;Sim;;291;;;Tributável;Tributável;;5.839,88
1;6;17;268;2;;Construido;Público;Sim;Sim;;653,94;;;Tributável;Tributável;;25.719,68
1;6;17;268;3;;Construido;Particular;Sim;Sim;;653,94;;;Tributável;Tributável;;20.389,65
1;6;17;268;4;;Construido;Particular;Sim;Sim;;653,94;;;Tributável;Tributável;;20.389,65
1;6;19;34;3;;Construido;Particular;Sim;Sim;;344,71;;;Tributável;Tributável;;17.702,96
1;6;19;113;2;;Construido;Público;Sim;Sim;;182,25;;;Tributável;Tributável;;15.189,18
1;6;19;196;2;;Construido;Particular;Sim;Sim;;122,77;;;Tributável;Tributável;;25.123,60
1;6;19;204;3;;Construido;Particular;Sim;Sim;;440,53;;;Tributável;Tributável;;37.069,70
1;6;19;269;3;;Construido;Particular;Sim;Sim;;263,17;;;Tributável;Tributável;;22.258,89
1;6;19;282;2;;Construido;Particular;Sim;Sim;;190,62;;;Tributável;Tributável;;23.066,65
1;6;20;61;2;;Construido;Particular;Sim;Sim;;163,77;;;Tributável;Tributável;;6.139,80
1;6;20;61;3;;Construido;Particular;Sim;Sim;;281;;;Tributável;Tributável;;57.371,11
1;6;20;83;3;;Construido;Particular;Sim;Sim;;397;;;Tributável;Tributável;;23.636,57
1;6;20;83;4;;Construido;Particular;Sim;Sim;;397;;;Tributável;Tributável;;14.445,72
1;6;20;83;5;;Construido;Particular;Sim;Sim;;397;;;Tributável;Tributável;;20.844,09
1;6;20;124;2;;Construido;Público;Sim;Sim;;213,37;;;Tributável;Tributável;;38.874,81
1;6;20;124;3;;Construido;Particular;Sim;Sim;;213,37;;;Tributável;Tributável;;9.243,40
1;6;20;151;2;;Construido;Particular;Sim;Sim;;226,18;;;Tributável;Tributável;;5.382,31
1;6;20;151;3;;Construido;Particular;Sim;Sim;;226,18;;;Tributável;Tributável;;18.157,90
1;6;20;170;3;;Construido;Particular;Sim;Sim;;207,25;;;Tributável;Tributável;;5.966,49
1;6;20;170;4;;Construido;Particular;Sim;Sim;;207,25;;;Tributável;Tributável;;7.840,62
1;6;20;197;3;;Construido;Particular;Sim;Sim;;181,13;;;Tributável;Tributável;;35.529,24
1;6;21;15;3;;Construido;Particular;Sim;Sim;;332,47;;;Tributável;Tributável;;56.829,67
1;6;21;154;2;;Construido;Particular;Sim;Sim;;169,61;;;Tributável;Tributável;;9.474,67
1;6;21;224;3;;Construido;Público;Sim;Sim;;347,23;;;Tributável;Tributável;;21.892,06
1;6;21;224;4;;Construido;Particular;Sim;Sim;;347,23;;;Tributável;Tributável;;10.656,84
1;6;21;224;5;;Construido;Particular;Sim;Sim;;347,23;;;Tributável;Tributável;;8.632,58
1;6;21;335;4;;Construido;Particular;Sim;Sim;;329,38;;;Tributável;Tributável;;12.044,60
1;6;21;335;5;;Construido;Particular;Sim;Sim;;329,38;;;Tributável;Tributável;;7.236,12
1;6;21;365;5;;Construido;Particular;Sim;Sim;;396,18;;;Tributável;Tributável;;3.008,84
1;6;21;401;2;;Construido;Particular;Sim;Sim;;206,27;;;Tributável;Tributável;;19.602,98
1;6;22;83;2;;Construido;Particular;Sim;Sim;;296,06;;;Tributável;Tributável;;25.372,88
1;6;22;238;3;;Construido;Particular;Sim;Sim;;349,57;;;Tributável;Tributável;;14.097,33
1;6;22;256;2;;Construido;Particular;Sim;Sim;;446,9;;;Tributável;Tributável;;13.998,40
1;6;22;256;3;;Construido;Particular;Sim;Sim;;446,9;;;Tributável;Tributável;;4.560,84
1;6;22;256;4;;Construido;Particular;Sim;Sim;;446,9;;;Tributável;Tributável;;7.662,66
1;6;22;256;5;;Construido;Particular;Sim;Sim;;446,9;;;Tributável;Tributável;;7.130,57
1;6;22;264;2;;Construido;Público;Sim;Sim;;261,63;;;Tributável;Tributável;;34.507,32
1;6;22;278;2;;Construido;Particular;Sim;Sim;;296,18;;;Tributável;Tributável;;40.094,53
1;6;22;278;3;;Construido;Particular;Sim;Sim;;296,18;;;Tributável;Tributável;;22.599,32
1;6;22;278;4;;Construido;Particular;Sim;Sim;;296,18;;;Tributável;Tributável;;19.891,74
1;6;22;301;3;;Construido;Particular;Sim;Sim;;141,15;;;Tributável;Tributável;;18.132,43
1;6;23;52;2;;Construido;Particular;Sim;Sim;;374,52;;;Tributável;Tributável;;13.930,62
1;6;23;52;3;;Construido;Particular;Sim;Sim;;374,52;;;Tributável;Tributável;;22.644,01
1;6;23;93;2;;Construido;Particular;Sim;Sim;;189,4;;;Tributável;Tributável;;38.388,23
1;6;23;149;2;;Construido;Público;Sim;Sim;;196,69;;;Tributável;Tributável;;9.174,65
1;6;23;216;2;;Construido;Particular;Sim;Sim;;191,22;;;Tributável;Tributável;;41.005,71
1;6;23;257;2;;Construido;Particular;Sim;Sim;;238,73;;;Tributável;Tributável;;19.295,27
1;6;24;37;2;;Construido;Particular;Sim;Sim;;146,87;;;Tributável;Tributável;;36.117,24
1;6;24;147;1;;Construido;Particular;Sim;Sim;;313,51;;;Tributável;Tributável;;35.338,35
1;6;24;147;2;;Construido;Particular;Sim;Sim;;313,51;;;Tributável;Tributável;;32.738,33
1;6;24;173;2;;Construido;Particular;Sim;Sim;;206,74;;;Tributável;Tributável;;34.998,30
1;6;25;58;3;;Construido;Particular;Sim;Sim;;195,97;;;Tributável;Tributável;;21.544,36
1;6;25;74;2;;Construido;Particular;Sim;Sim;;216,37;;;Tributável;Tributável;;10.787,44
1;6;25;74;3;;Construido;Particular;Sim;Sim;;216,37;;;Tributável;Tributável;;49.694,66
1;6;25;171;2;;Construido;Particular;Sim;Não;;479;;;Tributável;Tributável;;36.161,99
1;6;26;219;1;;Construido;Público;Sim;Sim;;2.109,92;;;Isento;Isento;;142.445,34
1;6;27;15;3;;Construido;Particular;Sim;Sim;;131,96;;;Tributável;Tributável;;4.531,91
1;6;27;37;3;;Construido;Particular;Sim;Sim;;222,7;;;Tributável;Tributável;;9.080,29
1;6;27;148;2;;Construido;Particular;Sim;Sim;;1.051,18;;;Tributável;Tributável;;51.690,00
1;6;27;156;2;;Construido;Particular;Sim;Sim;;234,35;;;Tributável;Tributável;;11.506,45
1;6;27;201;2;;Construido;Público;Sim;Sim;;360;;;Tributável;Tributável;;44.571,04
1;6;27;234;2;;Construido;Público;Sim;Sim;;391;;;Tributável;Tributável;;13.430,96
1;6;27;273;2;;Construido;Particular;Sim;Sim;;216,75;;;Tributável;Tributável;;15.214,01
1;6;27;289;2;;Construido;Particular;Sim;Sim;;202,58;;;Tributável;Tributável;;8.888,82
1;6;27;293;2;;Construido;Público;Sim;Sim;;144,47;;;Tributável;Tributável;;28.427,59
1;6;27;304;2;;Construido;Particular;Sim;Sim;;151,84;;;Tributável;Tributável;;8.957,05
1;6;27;322;3;;Construido;Particular;Sim;Sim;;191,85;;;Tributável;Tributável;;12.637,86
1;6;27;334;1;;Construido;Particular;Sim;Sim;;73,2;;;Tributável;Tributável;;19.263,12
1;6;27;350;2;;Construido;Particular;Sim;Sim;;245,21;;;Tributável;Tributável;;12.081,04
1;6;27;350;3;;Construido;Particular;Sim;Sim;;245,21;;;Tributável;Tributável;;12.124,71
1;6;27;350;4;;Construido;Particular;Sim;Sim;;245,21;;;Tributável;Tributável;;18.537,87
1;6;27;350;5;;Construido;Particular;Sim;Sim;;245,21;;;Tributável;Tributável;;3.030,95
1;6;27;350;6;;Construido;Particular;Sim;Sim;;245,21;;;Tributável;Tributável;;18.487,50
1;6;27;350;7;;Construido;Particular;Sim;Sim;;245,21;;;Tributável;Tributável;;20.555,60
1;6;27;398;3;;Construido;Particular;Sim;Sim;;790;;;Tributável;Tributável;;16.670,79
1;6;28;58;2;;Construido;Particular;Sim;Sim;;126,2;;;Tributável;Tributável;;5.409,92
1;6;28;100;2;;Construido;Particular;Sim;Sim;;139,25;;;Tributável;Tributável;;5.337,97
1;6;29;8;2;;Construido;Particular;Sim;Sim;;127,66;;;Tributável;Tributável;;20.069,07
1;6;29;16;3;;Construido;Particular;Não;Sim;;195,67;;;Tributável;Tributável;;19.684,31
1;6;29;30;2;;Construido;Particular;Sim;Sim;;146,73;;;Tributável;Tributável;;13.700,31
