tipo_logradouro;logradouro;bairro;numero;complemento;loteamento
TRV;BENEDITO DE SOUZA MAXIMO;CENTRO;26;;
TRV;BENEDITO DE SOUZA MAXIMO;CENTRO;40;;
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;51;;
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;; ;
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;11;;
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;35;;
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;27;;
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;13; ;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;210;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;220;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;250;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;262;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;274;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;278;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;298;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;298;A;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;308;RESIDENCIA;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;308;A LOJA;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;308;B DEPOSITO;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;368;LOJA;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;368;A PAV SUPERIOR;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;378;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;378;A (LOJA);
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;388;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;;;
AV.;GOVERNADOR MAGALHAES PINTO;CENTRO;454;;
RUA;ADAMASTOR PIMENTA;CENTRO;40;;
RUA;ADAMASTOR PIMENTA;CENTRO;60;;
RUA;ADAMASTOR PIMENTA;CENTRO;80;;
RUA;ADAMASTOR PIMENTA;CENTRO;100;;15
RUA;ADAMASTOR PIMENTA;CENTRO;200;;15
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;CENTRO;146;;
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;SAO JANUARIO;218;- AP 101 PAV 01;
RUA;ADAMASTOR PIMENTA;SAO JANUARIO;218;- AP 201;
RUA;ADAMASTOR PIMENTA;SAO JANUARIO;218;- AP 301;
TRV;BENEDITO DE SOUZA MAXIMO;CENTRO;39;;
TRV;BENEDITO DE SOUZA MAXIMO;CENTRO;27;;
TRV;BENEDITO DE SOUZA MAXIMO;CENTRO;198;;
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;81;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;80;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;82;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;83;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;83;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;106;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;106;FUNDOS;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;118; ;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;138;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;152; ;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;164;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;;;3
RUA;PROFESSOR MARIO LICIO;PARQUE BELA VISTA;192; ;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;213;;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;205;;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;205;A;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;185;;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;177;;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;161;;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;129;#NOME?;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;133;FRENTE;3
RUA;PROFESSOR JOSE MARCOS DA MOTTA;PARQUE BELA VISTA;121;;3
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;209; ;3
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;197;;3
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;187;;3
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;;;3
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;153;;3
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;139;;3
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;123;;
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;113;;
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;101;;
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;105;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;95;A;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;99;PAULO AUGUSTO;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;83;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;71;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;59;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;25;;12
RUA;DEMETRIO JAMAL;SAO JANUARIO;35;;12
RUA;DEMETRIO JAMAL;SAO JANUARIO;15;COMERCIO;12
RUA;DEMETRIO JAMAL;SAO JANUARIO;45;COMERCIO;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;23;;12
RUA;21 DE ABRIL;SAO JANUARIO;321;A;12
RUA;21 DE ABRIL;CENTRO;307;#NOME?;12
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;291;;12
RUA;VENANCIO FIGUEIREDO;PARQUE BELA VISTA;291;#NOME?;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;96;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;114;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;186;A;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;126;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;136;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;147;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;158; ;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;176;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;176;FRENTE;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;176;PAV 02;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;186;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;186;FUNDOS;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;206;FRENTE;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;206;A FUNDOS;12
RUA;DEMETRIO JAMAL;SAO JANUARIO;379; ;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;252;;12
RUA;DEMETRIO JAMAL;SAO JANUARIO;75;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;8;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;16;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;26;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;38;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;48;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;58;;12
RUA;LAZARO RAMOS PEREIRA;SAO JANUARIO;72;;12
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;; ;12
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;31;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;513;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;525;#NOME?;
RUA;DEMETRIO JAMAL;SAO JANUARIO;505;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;501; - MARCELA DA ROCHA;
RUA;DEMETRIO JAMAL;SAO JANUARIO;461;A;
RUA;DEMETRIO JAMAL;SAO JANUARIO;451;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;441;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;429;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;249;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;245;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;227;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;217;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;207;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;197;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;197;FUNDOS;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;187;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;167;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;157;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;155;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;145;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;137;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;125;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;13;;12
RUA;ANTONIO FIRMINO TEIXEIRA;SAO JANUARIO;;;12
AV.;EDMUNDO PEREIRA DANTAS;SAO JANUARIO;931;GARAGEM COMETA;
RUA;DEMETRIO JAMAL;SAO JANUARIO;21;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;853;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;825;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;801; ;
RUA;DEMETRIO JAMAL;SAO JANUARIO;785;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;775;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;765;#NOME?;
RUA;DEMETRIO JAMAL;SAO JANUARIO;751;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;661;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;661;A;
RUA;DEMETRIO JAMAL;SAO JANUARIO;661;B;
RUA;DEMETRIO JAMAL;SAO JANUARIO;657;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;631;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;637;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;621;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;627;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;611;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;605;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;32;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;;#NOME?;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;62;#NOME?;
RUA;DEMETRIO JAMAL;SAO JANUARIO;601; ;
RUA;DEMETRIO JAMAL;SAO JANUARIO;571;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;561;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;72;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;61;#NOME?;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;80;#NOME?;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;80;#NOME?;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;92;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;104;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;46;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;46;#NOME?;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;54;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;68;;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;POSTO GAS e SERV;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;GALPAO SERVI MEC;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;#NOME?;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;#NOME?;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;CHURRASCARIA;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;MOTEL;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.043,00;LOTE A;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.133,00;LOTE B;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;AP 101 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;AP 102 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;AP 103 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;AP 104 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;AP 201 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 202 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 203 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 204 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 301 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 302 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;AP 303 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 304 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 401 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 402 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 403 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 404 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 501 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 502 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 503 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 504 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 601 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 602 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 603 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 604 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 701 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;AP 702 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 703 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 704 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00; - AP 801 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 802 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;AP 803 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;1.051,00;- AP 804 BLOCO I;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;1.631,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.621,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.607,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.599,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.587,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.577,00; ;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.577,00;A;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.567,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.551,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.531,00;;ISENTO MOLESTIA INCURAVEL
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.511,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.497,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.487,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.457,00;;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;1.499,00; ;
RUA;DEMETRIO JAMAL;JARDIM EXPOSICAO;981;;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;425;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;413;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;334;;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;299;;
AV.;EDMUNDO PEREIRA DANTAS;CAXAMBU VELHO;;;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;311;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;160;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;;CHACARA SANTA LUZIA;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;;CHACARA SANTA LUZIA;
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;CENTRO;205;;15
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
RUA;ADAMASTOR PIMENTA;CENTRO;165;;
RUA;ADAMASTOR PIMENTA;CENTRO;145;;
RUA;ADAMASTOR PIMENTA;CENTRO;125;;
RUA;ADAMASTOR PIMENTA;CENTRO;105;;
RUA;ADAMASTOR PIMENTA;CENTRO;85;;
RUA;ADAMASTOR PIMENTA;CENTRO;65;;
RUA;ADAMASTOR PIMENTA;CENTRO;;;
RUA;ADAMASTOR PIMENTA;CENTRO;;;15
AV.;GABRIEL ALVES FERNANDES;CENTRO;; ;
AV.;GABRIEL ALVES FERNANDES;CENTRO;402;COMERCIO TERREO;
AV.;GABRIEL ALVES FERNANDES;CENTRO;402;A - APTO 1;
AV.;GABRIEL ALVES FERNANDES;CENTRO;402;B - APTO 2;
AV.;GABRIEL ALVES FERNANDES;CENTRO;402;C - APTO 3;
AV.;GABRIEL ALVES FERNANDES;CENTRO;402;D APTO 4;
RUA;F;JARDIM RECREIO;64;;
RUA;F;JARDIM RECREIO;94;;GAMA E GAMA
RUA;PIRACICABA;CENTRO;;;
RUA;BAURU;JARDIM RECREIO;;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;;;
TRV;PIRACICABA;JARDIM RECREIO;;;
TRV;PIRACICABA;JARDIM RECREIO;;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;490;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;506;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;506;AP 01;
AV.;GABRIEL ALVES FERNANDES;CENTRO;506;AP 02;
AV.;GABRIEL ALVES FERNANDES;CENTRO;;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;534;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;534;A;
AV.;GABRIEL ALVES FERNANDES;CENTRO;554;LOJA TERREA FRENTE;
AV.;GABRIEL ALVES FERNANDES;CENTRO;554;A RESID PAV SUPER;
AV.;GABRIEL ALVES FERNANDES;CENTRO;554;LOJA FUNDOS;
AV.;GABRIEL ALVES FERNANDES;CENTRO;534;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;584;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;584;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;; ;
AV.;GABRIEL ALVES FERNANDES;CENTRO;702;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;720;GALPAO - A;
AV.;GABRIEL ALVES FERNANDES;CENTRO;732;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;742;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;742;A;
AV.;GABRIEL ALVES FERNANDES;CENTRO;756;A - RESIDENCIA;
AV.;GABRIEL ALVES FERNANDES;CENTRO;756;LOJA;
AV.;GABRIEL ALVES FERNANDES;CENTRO;802;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;812;FRENTE;
AV.;GABRIEL ALVES FERNANDES;CENTRO;822;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;814;AND 2;
AV.;GABRIEL ALVES FERNANDES;CENTRO;836;A RESID PAV 02;
AV.;GABRIEL ALVES FERNANDES;CENTRO;832;LOJA;
AV.;GABRIEL ALVES FERNANDES;CENTRO;832;A RESID PAV 02;
AV.;GABRIEL ALVES FERNANDES;CENTRO;836;LOJA;
AV.;GABRIEL ALVES FERNANDES;CENTRO;852;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;872;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;872;A COMERCIO;
AV.;GABRIEL ALVES FERNANDES;CENTRO;882;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;886;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;932;;
AV.;GABRIEL ALVES FERNANDES;CENTRO;932;A FUNDOS;
AV.;GABRIEL ALVES FERNANDES;CENTRO;912;;
AV.;EDMUNDO PEREIRA DANTAS;SAO JANUARIO;170;;
AV.;EDMUNDO PEREIRA DANTAS;SAO JANUARIO;;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;61;#NOME?;
AV.;EDMUNDO PEREIRA DANTAS;SAO JANUARIO;;CHACARA SANTA LUZIA;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;142;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;162;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;184;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;185;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;186;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;169;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;169;;
AV.;EDMUNDO PEREIRA DANTAS;SAO JANUARIO;;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;65;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;79;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;95;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;113;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;138;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;138;FUNDOS;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;125;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;150;;
RUA;DEMETRIO JAMAL;SAO JANUARIO;;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;140;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;142;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;146;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;103;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;90;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;861;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;70;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;;;
AV.;EDMUNDO PEREIRA DANTAS;SAO JANUARIO;826;;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;61;#NOME?;
RUA;PRIMO JOAQUIM TEODORO;SAO JANUARIO;61;GARAGEM;
AV.;EDMUNDO PEREIRA DANTAS;JARDIM EXPOSICAO;;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;115;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;125;;
RUA;JOSE TIMOTHEO NOGUEIRA;SAO JANUARIO;135;;
RUA;SAO CARLOS;JARDIM RECREIO;103;;
RUA;SAO CARLOS;JARDIM RECREIO;113;;
RUA;SAO CARLOS;JARDIM RECREIO;123;;
RUA;SAO CARLOS;JARDIM RECREIO;133;;
RUA;SAO CARLOS;JARDIM RECREIO;143;;
RUA;SAO CARLOS;JARDIM RECREIO;153;;
RUA;SAO CARLOS;JARDIM RECREIO;163;;
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;155; A  (MARIA RITA NOGUEIRA);
RUA;VILOBARDO DE OLIVEIRA CASTRO;SAO JANUARIO;25;;
